"MsCode","DemCode","EstCode","Year","Estimate","SE","LowerCIB","UpperCIB","Flag"
"MEASE","ETHG01","A_Proportion","2021","17.0"," 1.6","15.5","18.6",""
"MEASE","ETHG01","B_Number","2021","127.5","12.2","115.4","139.7",""
"MEASE","ETHG01","C_Population","2021"," 748.5","16.8"," 731.6"," 765.3",""
"MEASE","ETHG01","D_Proportion_diff","2021"," -0.2"," 2.2"," -2.4"," 2.0",""
"MEASE","ETHG01","E_Number_diff","2021","-5.3","17.3","-22.7","12.0",""
"MEASE","ETHG02","A_Proportion","2021","28.9"," 2.7","26.2","31.5",""
"MEASE","ETHG02","B_Number","2021"," 85.4"," 9.6"," 75.8"," 95.0",""
"MEASE","ETHG02","C_Population","2021"," 295.9","14.7"," 281.2"," 310.5",""
"MEASE","ETHG02","D_Proportion_diff","2021","  0.1"," 3.7"," -3.6"," 3.8",""
"MEASE","ETHG02","E_Number_diff","2021"," 2.3","12.1"," -9.8","14.3",""
"MEASE","ETHG03","A_Proportion","2021","27.0"," 3.5","23.5","30.5",""
"MEASE","ETHG03","B_Number","2021"," 39.3"," 6.2"," 33.0"," 45.5",""
"MEASE","ETHG03","C_Population","2021"," 145.5","11.6"," 133.9"," 157.1",""
"MEASE","ETHG03","D_Proportion_diff","2021"," -2.8"," 6.1"," -8.9"," 3.2",""
"MEASE","ETHG03","E_Number_diff","2021","-4.4","10.8","-15.2"," 6.4",""
"MEASE","ETHG04","A_Proportion","2021","22.9"," 3.1","19.8","25.9",""
"MEASE","ETHG04","B_Number","2021"," 49.0"," 8.3"," 40.7"," 57.3",""
"MEASE","ETHG04","C_Population","2021"," 214.4","15.7"," 198.7"," 230.1",""
"MEASE","ETHG04","D_Proportion_diff","2021","  0.6"," 4.5"," -3.9"," 5.1",""
"MEASE","ETHG04","E_Number_diff","2021"," 6.7","11.0"," -4.4","17.7",""
"MEASE","ETHG05","A_Proportion","2021","27.4","12.0","15.4","39.4",""
"MEASE","ETHG05","B_Number","2021","  7.4"," 3.8","  3.6"," 11.2",""
"MEASE","ETHG05","C_Population","2021","  27.0"," 5.8","  21.2","  32.8",""
"MEASE","ETHG05","D_Proportion_diff","2021","-10.9","17.1","-28.0"," 6.3",""
"MEASE","ETHG05","E_Number_diff","2021","-4.2"," 5.7"," -9.9"," 1.5",""
"MEASE","ETHG06","A_Proportion","2021","21.1"," 9.4","11.7","30.6",""
"MEASE","ETHG06","B_Number","2021","  3.4"," 1.9","  1.5","  5.3",""
"MEASE","ETHG06","C_Population","2021","  16.0"," 4.4","  11.6","  20.4",""
"MEASE","ETHG06","D_Proportion_diff","2021"," -1.5","16.9","-18.4","15.4",""
"MEASE","ETHG06","E_Number_diff","2021"," 0.2"," 2.5"," -2.3"," 2.6",""
"MEASE","ETHG99","A_Proportion","2021","21.7"," 1.4","20.3","23.0",""
"MEASE","ETHG99","B_Number","2021","249.0","15.6","233.4","264.6",""
"MEASE","ETHG99","C_Population","2021","1149.4"," "," "," ","NA"
"MEASE","ETHG99","D_Proportion_diff","2021"," -0.1"," 1.9"," -2.0"," 1.8",""
"MEASE","ETHG99","E_Number_diff","2021"," 0.1","22.0","-21.9","22.1",""
"MEASE","REGC01","A_Proportion","2021","27.8"," 7.8","20.0","35.6",""
"MEASE","REGC01","B_Number","2021"," 12.9"," 4.0","  8.9"," 16.9",""
"MEASE","REGC01","C_Population","2021","  46.4"," 5.1","  41.3","  51.5",""
"MEASE","REGC01","D_Proportion_diff","2021","-5.7","10.1","-15.8"," 4.3",""
"MEASE","REGC01","E_Number_diff","2021","-1.2"," 5.6"," -6.8"," 4.4",""
"MEASE","REGC02","A_Proportion","2021","20.6"," 2.5","18.1","23.1",""
"MEASE","REGC02","B_Number","2021"," 81.9","10.6"," 71.3"," 92.6",""
"MEASE","REGC02","C_Population","2021"," 398.3","12.9"," 385.4"," 411.2",""
"MEASE","REGC02","D_Proportion_diff","2021","-1.3"," 3.2"," -4.5"," 1.8",""
"MEASE","REGC02","E_Number_diff","2021","-6.7","13.7","-20.4"," 7.0",""
"MEASE","REGC03","A_Proportion","2021","24.5"," 5.4","19.2","29.9",""
"MEASE","REGC03","B_Number","2021"," 31.0"," 7.1"," 23.8"," 38.1",""
"MEASE","REGC03","C_Population","2021"," 126.1"," 7.3"," 118.8"," 133.3",""
"MEASE","REGC03","D_Proportion_diff","2021"," 0.3"," 5.9"," -5.6"," 6.2",""
"MEASE","REGC03","E_Number_diff","2021"," 1.3"," 8.4"," -7.1"," 9.8",""
"MEASE","REGC04","A_Proportion","2021","24.2"," 5.3","18.9","29.5",""
"MEASE","REGC04","B_Number","2021"," 19.9"," 4.8"," 15.1"," 24.7",""
"MEASE","REGC04","C_Population","2021","  82.2"," 5.3","  76.9","  87.5",""
"MEASE","REGC04","D_Proportion_diff","2021"," 4.4"," 6.4"," -2.0","10.9",""
"MEASE","REGC04","E_Number_diff","2021"," 4.3"," 5.6"," -1.2"," 9.9",""
"MEASE","REGC05","A_Proportion","2021","20.9"," 5.4","15.5","26.3",""
"MEASE","REGC05","B_Number","2021"," 11.5"," 3.3","  8.2"," 14.9",""
"MEASE","REGC05","C_Population","2021","  55.0"," 4.4","  50.6","  59.5",""
"MEASE","REGC05","D_Proportion_diff","2021","-0.9"," 8.3"," -9.2"," 7.4",""
"MEASE","REGC05","E_Number_diff","2021"," 0.5"," 5.1"," -4.6"," 5.6",""
"MEASE","REGC06","A_Proportion","2021","33.5","11.6","21.9","45.1",""
"MEASE","REGC06","B_Number","2021","  9.9"," 3.9","  6.0"," 13.8",""
"MEASE","REGC06","C_Population","2021","  29.5"," 3.5","  26.0","  33.0",""
"MEASE","REGC06","D_Proportion_diff","2021","16.7","13.6","  3.1","30.3",""
"MEASE","REGC06","E_Number_diff","2021"," 4.4"," 4.6"," -0.2"," 9.0",""
"MEASE","REGC07","A_Proportion","2021","23.5"," 5.8","17.6","29.3",""
"MEASE","REGC07","B_Number","2021"," 14.3"," 4.0"," 10.3"," 18.3",""
"MEASE","REGC07","C_Population","2021","  60.9"," 4.6","  56.4","  65.5",""
"MEASE","REGC07","D_Proportion_diff","2021","-4.1"," 7.7","-11.8"," 3.7",""
"MEASE","REGC07","E_Number_diff","2021","-1.6"," 5.0"," -6.6"," 3.4",""
"MEASE","REGC08","A_Proportion","2021","14.9"," 3.9","11.0","18.8",""
"MEASE","REGC08","B_Number","2021"," 15.5"," 4.4"," 11.1"," 20.0",""
"MEASE","REGC08","C_Population","2021"," 104.3"," 9.0","  95.4"," 113.3",""
"MEASE","REGC08","D_Proportion_diff","2021"," 1.6"," 4.7"," -3.1"," 6.3",""
"MEASE","REGC08","E_Number_diff","2021"," 1.2"," 5.2"," -3.9"," 6.4",""
"MEASE","REGC09","A_Proportion","2021","22.7"," 8.7","14.1","31.4",""
"MEASE","REGC09","B_Number","2021","  8.8"," 3.9","  4.9"," 12.6",""
"MEASE","REGC09","C_Population","2021","  38.7"," 4.5","  34.2","  43.3",""
"MEASE","REGC09","D_Proportion_diff","2021"," 3.1","11.8"," -8.7","14.9",""
"MEASE","REGC09","E_Number_diff","2021"," 1.3"," 5.2"," -3.9"," 6.5",""
"MEASE","REGC10","A_Proportion","2021","20.3"," 3.7","16.5","24.0",""
"MEASE","REGC10","B_Number","2021"," 28.0"," 7.1"," 20.9"," 35.1",""
"MEASE","REGC10","C_Population","2021"," 137.9","16.6"," 121.3"," 154.5",""
"MEASE","REGC10","D_Proportion_diff","2021","-1.4"," 7.7"," -9.2"," 6.3",""
"MEASE","REGC10","E_Number_diff","2021","-2.2","11.8","-14.0"," 9.6",""
"MEASE","REGC11","A_Proportion","2021","23.0"," 8.1","14.9","31.0",""
"MEASE","REGC11","B_Number","2021"," 10.9"," 4.5","  6.4"," 15.4",""
"MEASE","REGC11","C_Population","2021","  47.5"," 7.6","  39.9","  55.1",""
"MEASE","REGC11","D_Proportion_diff","2021"," 1.6","12.5","-10.8","14.1",""
"MEASE","REGC11","E_Number_diff","2021"," 0.7"," 6.3"," -5.6"," 7.0",""
"MEASE","REGC12","A_Proportion","2021","19.8"," 6.4","13.4","26.2",""
"MEASE","REGC12","B_Number","2021","  4.5"," 1.5","  3.0","  6.0",""
"MEASE","REGC12","C_Population","2021","  22.6"," 2.8","  19.8","  25.4",""
"MEASE","REGC12","D_Proportion_diff","2021","-7.9","11.0","-18.9"," 3.1",""
"MEASE","REGC12","E_Number_diff","2021","-2.1"," 2.7"," -4.7"," 0.6",""
"MEASE","REGC99","A_Proportion","2021","21.7"," 1.4","20.3","23.0",""
"MEASE","REGC99","B_Number","2021","249.0","15.6","233.4","264.6",""
"MEASE","REGC99","C_Population","2021","1149.4"," "," "," ","NA"
"MEASE","REGC99","D_Proportion_diff","2021","-0.1"," 1.9"," -2.0"," 1.8",""
"MEASE","REGC99","E_Number_diff","2021"," 0.1","22.0","-21.9","22.1",""
"MEASF","DISD01","A_Proportion","2021","33.2","3.5","29.7","36.7",""
"MEASF","DISD01","B_Number","2021"," 41.6"," 4.8"," 36.8"," 46.4",""
"MEASF","DISD01","C_Population","2021"," 125.3","7.0"," 118.3"," 132.3",""
"MEASF","DISD01","D_Proportion_diff","2021"," 0.0","5.2","-5.2","5.2",""
"MEASF","DISD01","E_Number_diff","2021"," 3.1"," 7.2"," -4.1","10.3",""
"MEASF","DISD02","A_Proportion","2021","27.3","1.6","25.7","28.9",""
"MEASF","DISD02","B_Number","2021","245.6","14.2","231.4","259.8",""
"MEASF","DISD02","C_Population","2021"," 899.2","9.5"," 889.7"," 908.7",""
"MEASF","DISD02","D_Proportion_diff","2021"," 0.3","2.4","-2.0","2.7",""
"MEASF","DISD02","E_Number_diff","2021","-1.0","21.6","-22.5","20.6",""
"MEASF","DISH01","A_Proportion","2021","32.4","2.9","29.5","35.4",""
"MEASF","DISH01","B_Number","2021","115.6","11.9","103.7","127.4",""
"MEASF","DISH01","C_Population","2021"," 356.2","17.9"," 338.3"," 374.1",""
"MEASF","DISH01","D_Proportion_diff","2021","-0.4","4.0","-4.4","3.6",""
"MEASF","DISH01","E_Number_diff","2021","3.1","15.6","-12.5","18.7",""
"MEASF","DISH02","A_Proportion","2021","26.1","1.8","24.3","28.0",""
"MEASF","DISH02","B_Number","2021","207.3","15.3","192.0","222.6",""
"MEASF","DISH02","C_Population","2021"," 793.2","17.9"," 775.3"," 811.1",""
"MEASF","DISH02","D_Proportion_diff","2021"," 0.5","2.7","-2.2","3.1",""
"MEASF","DISH02","E_Number_diff","2021","1.6","22.6","-20.9","24.2",""
"MEASF","DISH99","A_Proportion","2021","28.1","1.5","26.6","29.6",""
"MEASF","DISH99","B_Number","2021","322.9","17.3","305.5","340.2",""
"MEASF","DISH99","C_Population","2021","1149.4"," "," "," ","NA"
"MEASF","DISH99","D_Proportion_diff","2021"," 0.3","2.2","-1.9","2.5",""
"MEASF","DISH99","E_Number_diff","2021","4.8","24.9","-20.1","29.6",""
"MEASF","ETHG01","A_Proportion","2021","24.1"," 1.9","22.2","25.9",""
"MEASF","ETHG01","B_Number","2021","180.1","14.7","165.5","194.8",""
"MEASF","ETHG01","C_Population","2021"," 748.5","16.8"," 731.6"," 765.3",""
"MEASF","ETHG01","D_Proportion_diff","2021"," 1.5"," 2.6"," -1.1"," 4.1",""
"MEASF","ETHG01","E_Number_diff","2021"," 6.2","20.3","-14.1","26.5",""
"MEASF","ETHG02","A_Proportion","2021","33.6"," 2.7","30.9","36.3",""
"MEASF","ETHG02","B_Number","2021"," 99.4"," 9.1"," 90.3","108.4",""
"MEASF","ETHG02","C_Population","2021"," 295.9","14.7"," 281.2"," 310.5",""
"MEASF","ETHG02","D_Proportion_diff","2021"," 0.0"," 3.3"," -3.3"," 3.3",""
"MEASF","ETHG02","E_Number_diff","2021"," 2.4","10.8"," -8.4","13.2",""
"MEASF","ETHG03","A_Proportion","2021","32.0"," 4.0","28.0","36.0",""
"MEASF","ETHG03","B_Number","2021"," 46.5"," 7.4"," 39.1"," 53.9",""
"MEASF","ETHG03","C_Population","2021"," 145.5","11.6"," 133.9"," 157.1",""
"MEASF","ETHG03","D_Proportion_diff","2021","-5.1"," 6.1","-11.3"," 1.0",""
"MEASF","ETHG03","E_Number_diff","2021","-7.8","11.5","-19.3"," 3.7",""
"MEASF","ETHG04","A_Proportion","2021","31.8"," 3.5","28.3","35.3",""
"MEASF","ETHG04","B_Number","2021"," 68.1"," 9.2"," 58.9"," 77.3",""
"MEASF","ETHG04","C_Population","2021"," 214.4","15.7"," 198.7"," 230.1",""
"MEASF","ETHG04","D_Proportion_diff","2021","-2.3"," 4.8"," -7.2"," 2.5",""
"MEASF","ETHG04","E_Number_diff","2021"," 3.2","12.3"," -9.1","15.5",""
"MEASF","ETHG05","A_Proportion","2021","38.2","11.7","26.4","49.9",""
"MEASF","ETHG05","B_Number","2021"," 10.3"," 4.0","  6.3"," 14.3",""
"MEASF","ETHG05","C_Population","2021","  27.0"," 5.8","  21.2","  32.8",""
"MEASF","ETHG05","D_Proportion_diff","2021","-1.9","15.3","-17.1","13.4",""
"MEASF","ETHG05","E_Number_diff","2021","-1.8"," 5.5"," -7.3"," 3.7",""
"MEASF","ETHG06","A_Proportion","2021","35.1","11.4","23.8","46.5",""
"MEASF","ETHG06","B_Number","2021","  5.6"," 2.5","  3.1","  8.1",""
"MEASF","ETHG06","C_Population","2021","  16.0"," 4.4","  11.6","  20.4",""
"MEASF","ETHG06","D_Proportion_diff","2021"," 6.8","20.0","-13.2","26.8",""
"MEASF","ETHG06","E_Number_diff","2021"," 1.6"," 3.1"," -1.6"," 4.7",""
"MEASF","ETHG99","A_Proportion","2021","28.1"," 1.5","26.6","29.6",""
"MEASF","ETHG99","B_Number","2021","322.9","17.3","305.5","340.2",""
"MEASF","ETHG99","C_Population","2021","1149.4"," "," "," ","NA"
"MEASF","ETHG99","D_Proportion_diff","2021"," 0.3"," 2.2"," -1.9"," 2.5",""
"MEASF","ETHG99","E_Number_diff","2021"," 4.8","24.9","-20.1","29.6",""
"MEASF","REGC01","A_Proportion","2021","30.5"," 8.3","22.2","38.9",""
"MEASF","REGC01","B_Number","2021"," 14.2"," 4.3","  9.9"," 18.4",""
"MEASF","REGC01","C_Population","2021","  46.4"," 5.1","  41.3","  51.5",""
"MEASF","REGC01","D_Proportion_diff","2021","-2.6","10.6","-13.2"," 8.0",""
"MEASF","REGC01","E_Number_diff","2021"," 0.2"," 6.0"," -5.8"," 6.2",""
"MEASF","REGC02","A_Proportion","2021","29.1"," 2.9","26.1","32.0",""
"MEASF","REGC02","B_Number","2021","115.7","12.5","103.2","128.2",""
"MEASF","REGC02","C_Population","2021"," 398.3","12.9"," 385.4"," 411.2",""
"MEASF","REGC02","D_Proportion_diff","2021","-1.8"," 3.9"," -5.8"," 2.1",""
"MEASF","REGC02","E_Number_diff","2021","-9.2","17.3","-26.5"," 8.1",""
"MEASF","REGC03","A_Proportion","2021","29.9"," 4.6","25.2","34.5",""
"MEASF","REGC03","B_Number","2021"," 37.7"," 6.3"," 31.4"," 44.0",""
"MEASF","REGC03","C_Population","2021"," 126.1"," 7.3"," 118.8"," 133.3",""
"MEASF","REGC03","D_Proportion_diff","2021","-0.5"," 6.3"," -6.7"," 5.8",""
"MEASF","REGC03","E_Number_diff","2021"," 0.6"," 8.9"," -8.3"," 9.5",""
"MEASF","REGC04","A_Proportion","2021","28.9"," 4.8","24.1","33.6",""
"MEASF","REGC04","B_Number","2021"," 23.7"," 4.4"," 19.3"," 28.2",""
"MEASF","REGC04","C_Population","2021","  82.2"," 5.3","  76.9","  87.5",""
"MEASF","REGC04","D_Proportion_diff","2021"," 1.2"," 7.0"," -5.8"," 8.2",""
"MEASF","REGC04","E_Number_diff","2021"," 2.0"," 6.1"," -4.1"," 8.1",""
"MEASF","REGC05","A_Proportion","2021","25.2"," 5.3","19.9","30.5",""
"MEASF","REGC05","B_Number","2021"," 13.9"," 3.4"," 10.5"," 17.2",""
"MEASF","REGC05","C_Population","2021","  55.0"," 4.4","  50.6","  59.5",""
"MEASF","REGC05","D_Proportion_diff","2021"," 0.1"," 8.5"," -8.4"," 8.6",""
"MEASF","REGC05","E_Number_diff","2021"," 1.2"," 5.3"," -4.0"," 6.5",""
"MEASF","REGC06","A_Proportion","2021","41.5","10.9","30.6","52.4",""
"MEASF","REGC06","B_Number","2021"," 12.2"," 3.8","  8.5"," 16.0",""
"MEASF","REGC06","C_Population","2021","  29.5"," 3.5","  26.0","  33.0",""
"MEASF","REGC06","D_Proportion_diff","2021","18.1","14.2","  4.0","32.3",""
"MEASF","REGC06","E_Number_diff","2021"," 4.6"," 5.0"," -0.3"," 9.6",""
"MEASF","REGC07","A_Proportion","2021","30.4"," 6.7","23.7","37.0",""
"MEASF","REGC07","B_Number","2021"," 18.5"," 4.5"," 14.0"," 23.0",""
"MEASF","REGC07","C_Population","2021","  60.9"," 4.6","  56.4","  65.5",""
"MEASF","REGC07","D_Proportion_diff","2021"," 1.7"," 8.2"," -6.5"," 9.9",""
"MEASF","REGC07","E_Number_diff","2021"," 1.9"," 5.4"," -3.4"," 7.3",""
"MEASF","REGC08","A_Proportion","2021","20.8"," 4.2","16.6","25.0",""
"MEASF","REGC08","B_Number","2021"," 21.7"," 5.2"," 16.5"," 26.9",""
"MEASF","REGC08","C_Population","2021"," 104.3"," 9.0","  95.4"," 113.3",""
"MEASF","REGC08","D_Proportion_diff","2021"," 2.1"," 5.5"," -3.5"," 7.6",""
"MEASF","REGC08","E_Number_diff","2021"," 1.5"," 6.4"," -4.8"," 7.9",""
"MEASF","REGC09","A_Proportion","2021","30.3"," 8.0","22.3","38.3",""
"MEASF","REGC09","B_Number","2021"," 11.7"," 3.8","  7.9"," 15.5",""
"MEASF","REGC09","C_Population","2021","  38.7"," 4.5","  34.2","  43.3",""
"MEASF","REGC09","D_Proportion_diff","2021"," 5.5"," 9.7"," -4.1","15.2",""
"MEASF","REGC09","E_Number_diff","2021"," 2.3"," 4.5"," -2.2"," 6.8",""
"MEASF","REGC10","A_Proportion","2021","27.5"," 5.5","22.0","33.1",""
"MEASF","REGC10","B_Number","2021"," 38.0","10.8"," 27.2"," 48.8",""
"MEASF","REGC10","C_Population","2021"," 137.9","16.6"," 121.3"," 154.5",""
"MEASF","REGC10","D_Proportion_diff","2021"," 2.8"," 9.2"," -6.4","11.9",""
"MEASF","REGC10","E_Number_diff","2021"," 3.5","14.3","-10.8","17.9",""
"MEASF","REGC11","A_Proportion","2021","23.1"," 7.6","15.5","30.8",""
"MEASF","REGC11","B_Number","2021"," 11.0"," 4.2","  6.8"," 15.2",""
"MEASF","REGC11","C_Population","2021","  47.5"," 7.6","  39.9","  55.1",""
"MEASF","REGC11","D_Proportion_diff","2021","-5.2","11.5","-16.7"," 6.2",""
"MEASF","REGC11","E_Number_diff","2021","-2.6"," 6.0"," -8.5"," 3.4",""
"MEASF","REGC12","A_Proportion","2021","20.0"," 7.4","12.6","27.4",""
"MEASF","REGC12","B_Number","2021","  4.5"," 1.8","  2.7","  6.3",""
"MEASF","REGC12","C_Population","2021","  22.6"," 2.8","  19.8","  25.4",""
"MEASF","REGC12","D_Proportion_diff","2021","-5.4","10.7","-16.1"," 5.3",""
"MEASF","REGC12","E_Number_diff","2021","-1.5"," 2.5"," -4.0"," 1.1",""
"MEASF","REGC99","A_Proportion","2021","28.1"," 1.5","26.6","29.6",""
"MEASF","REGC99","B_Number","2021","322.9","17.3","305.5","340.2",""
"MEASF","REGC99","C_Population","2021","1149.4"," "," "," ","NA"
"MEASF","REGC99","D_Proportion_diff","2021"," 0.3"," 2.2"," -1.9"," 2.5",""
"MEASF","REGC99","E_Number_diff","2021"," 4.8","24.9","-20.1","29.6",""
"MEASG","DISD01","A_Proportion","2021","22.3","3.2","19.1","25.5",""
"MEASG","DISD01","B_Number","2021"," 27.9"," 4.1"," 23.8"," 32.0",""
"MEASG","DISD01","C_Population","2021"," 125.3","7.0"," 118.3"," 132.3",""
"MEASG","DISD01","D_Proportion_diff","2021","-2.2","5.0","-7.2","2.9",""
"MEASG","DISD01","E_Number_diff","2021","-0.4"," 6.5","-6.9"," 6.1",""
"MEASG","DISD02","A_Proportion","2021","20.5","1.5","19.0","22.0",""
"MEASG","DISD02","B_Number","2021","184.6","13.3","171.3","197.9",""
"MEASG","DISD02","C_Population","2021"," 899.2","9.5"," 889.7"," 908.7",""
"MEASG","DISD02","D_Proportion_diff","2021"," 1.8","2.0","-0.1","3.8",""
"MEASG","DISD02","E_Number_diff","2021","14.0","18.2","-4.2","32.2",""
"MEASG","DISH01","A_Proportion","2021","23.9","2.9","21.0","26.8",""
"MEASG","DISH01","B_Number","2021"," 85.1","11.1"," 74.1"," 96.2",""
"MEASG","DISH01","C_Population","2021"," 356.2","17.9"," 338.3"," 374.1",""
"MEASG","DISH01","D_Proportion_diff","2021","0.8","4.2","-3.4","4.9",""
"MEASG","DISH01","E_Number_diff","2021"," 5.9","15.0"," -9.0","20.9",""
"MEASG","DISH02","A_Proportion","2021","19.1","1.7","17.4","20.9",""
"MEASG","DISH02","B_Number","2021","151.7","14.1","137.6","165.8",""
"MEASG","DISH02","C_Population","2021"," 793.2","17.9"," 775.3"," 811.1",""
"MEASG","DISH02","D_Proportion_diff","2021","1.2","2.4","-1.2","3.6",""
"MEASG","DISH02","E_Number_diff","2021"," 8.1","19.3","-11.2","27.5",""
"MEASG","DISH99","A_Proportion","2021","20.6","1.4","19.2","22.0",""
"MEASG","DISH99","B_Number","2021","236.9","16.6","220.3","253.4",""
"MEASG","DISH99","C_Population","2021","1149.4"," "," "," ","NA"
"MEASG","DISH99","D_Proportion_diff","2021","1.1","1.9","-0.8","3.0",""
"MEASG","DISH99","E_Number_diff","2021","14.1","21.7"," -7.7","35.8",""
"MEASG","ETHG01","A_Proportion","2021","17.5"," 1.7","15.9","19.2",""
"MEASG","ETHG01","B_Number","2021","131.3","12.8","118.5","144.0",""
"MEASG","ETHG01","C_Population","2021"," 748.5","16.8"," 731.6"," 765.3",""
"MEASG","ETHG01","D_Proportion_diff","2021"," 2.2"," 2.1","  0.1"," 4.4",""
"MEASG","ETHG01","E_Number_diff","2021","13.5","16.3"," -2.8","29.8",""
"MEASG","ETHG02","A_Proportion","2021","24.1"," 2.3","21.8","26.5",""
"MEASG","ETHG02","B_Number","2021"," 71.4"," 7.4"," 64.0"," 78.7",""
"MEASG","ETHG02","C_Population","2021"," 295.9","14.7"," 281.2"," 310.5",""
"MEASG","ETHG02","D_Proportion_diff","2021"," 2.2"," 2.8"," -0.6"," 5.1",""
"MEASG","ETHG02","E_Number_diff","2021"," 8.1"," 8.9"," -0.8","17.0",""
"MEASG","ETHG03","A_Proportion","2021","23.0"," 3.4","19.6","26.4",""
"MEASG","ETHG03","B_Number","2021"," 33.5"," 5.9"," 27.5"," 39.4",""
"MEASG","ETHG03","C_Population","2021"," 145.5","11.6"," 133.9"," 157.1",""
"MEASG","ETHG03","D_Proportion_diff","2021","-0.9"," 4.6"," -5.6"," 3.7",""
"MEASG","ETHG03","E_Number_diff","2021","-1.6"," 8.4","-10.0"," 6.8",""
"MEASG","ETHG04","A_Proportion","2021","24.1"," 3.0","21.1","27.1",""
"MEASG","ETHG04","B_Number","2021"," 51.7"," 7.9"," 43.8"," 59.6",""
"MEASG","ETHG04","C_Population","2021"," 214.4","15.7"," 198.7"," 230.1",""
"MEASG","ETHG04","D_Proportion_diff","2021","-1.8"," 4.6"," -6.4"," 2.9",""
"MEASG","ETHG04","E_Number_diff","2021"," 2.4","10.5"," -8.0","12.9",""
"MEASG","ETHG05","A_Proportion","2021","29.8","11.8","18.0","41.6",""
"MEASG","ETHG05","B_Number","2021","  8.0"," 3.8","  4.2"," 11.9",""
"MEASG","ETHG05","C_Population","2021","  27.0"," 5.8","  21.2","  32.8",""
"MEASG","ETHG05","D_Proportion_diff","2021","-0.8","15.3","-16.2","14.5",""
"MEASG","ETHG05","E_Number_diff","2021","-1.2"," 5.1"," -6.4"," 3.9",""
"MEASG","ETHG06","A_Proportion","2021","21.9"," 9.7","12.2","31.6",""
"MEASG","ETHG06","B_Number","2021","  3.5"," 2.0","  1.5","  5.5",""
"MEASG","ETHG06","C_Population","2021","  16.0"," 4.4","  11.6","  20.4",""
"MEASG","ETHG06","D_Proportion_diff","2021"," 8.2","12.3"," -4.2","20.5",""
"MEASG","ETHG06","E_Number_diff","2021"," 1.5"," 2.0"," -0.5"," 3.6",""
"MEASG","ETHG99","A_Proportion","2021","20.6"," 1.4","19.2","22.0",""
"MEASG","ETHG99","B_Number","2021","236.9","16.6","220.3","253.4",""
"MEASG","ETHG99","C_Population","2021","1149.4"," "," "," ","NA"
"MEASG","ETHG99","D_Proportion_diff","2021"," 1.1"," 1.9"," -0.8"," 3.0",""
"MEASG","ETHG99","E_Number_diff","2021","14.1","21.7"," -7.7","35.8",""
"MEASG","REGC01","A_Proportion","2021","24.4","7.1","17.2","31.5",""
"MEASG","REGC01","B_Number","2021"," 11.3"," 3.7","  7.6"," 15.0",""
"MEASG","REGC01","C_Population","2021","  46.4"," 5.1","  41.3","  51.5",""
"MEASG","REGC01","D_Proportion_diff","2021"," 0.2"," 9.0"," -8.8"," 9.2",""
"MEASG","REGC01","E_Number_diff","2021"," 1.2"," 5.0"," -3.8"," 6.1",""
"MEASG","REGC02","A_Proportion","2021","21.1","2.7","18.5","23.8",""
"MEASG","REGC02","B_Number","2021"," 84.2","11.2"," 73.0"," 95.4",""
"MEASG","REGC02","C_Population","2021"," 398.3","12.9"," 385.4"," 411.2",""
"MEASG","REGC02","D_Proportion_diff","2021","-1.1"," 3.2"," -4.3"," 2.2",""
"MEASG","REGC02","E_Number_diff","2021","-5.6","13.8","-19.4"," 8.2",""
"MEASG","REGC03","A_Proportion","2021","23.2","4.4","18.7","27.6",""
"MEASG","REGC03","B_Number","2021"," 29.2"," 5.9"," 23.3"," 35.1",""
"MEASG","REGC03","C_Population","2021"," 126.1"," 7.3"," 118.8"," 133.3",""
"MEASG","REGC03","D_Proportion_diff","2021"," 1.0"," 5.8"," -4.8"," 6.8",""
"MEASG","REGC03","E_Number_diff","2021"," 2.1"," 8.3"," -6.2","10.4",""
"MEASG","REGC04","A_Proportion","2021","22.5","5.0","17.5","27.5",""
"MEASG","REGC04","B_Number","2021"," 18.5"," 4.4"," 14.0"," 22.9",""
"MEASG","REGC04","C_Population","2021","  82.2"," 5.3","  76.9","  87.5",""
"MEASG","REGC04","D_Proportion_diff","2021"," 3.2"," 6.7"," -3.5"," 9.9",""
"MEASG","REGC04","E_Number_diff","2021"," 3.3"," 5.8"," -2.5"," 9.1",""
"MEASG","REGC05","A_Proportion","2021","18.7","4.9","13.8","23.7",""
"MEASG","REGC05","B_Number","2021"," 10.3"," 2.9","  7.4"," 13.2",""
"MEASG","REGC05","C_Population","2021","  55.0"," 4.4","  50.6","  59.5",""
"MEASG","REGC05","D_Proportion_diff","2021"," 3.4"," 7.2"," -3.8","10.6",""
"MEASG","REGC05","E_Number_diff","2021"," 2.6"," 4.4"," -1.8"," 6.9",""
"MEASG","REGC06","A_Proportion","2021","21.3","9.8","11.5","31.1",""
"MEASG","REGC06","B_Number","2021","  6.3"," 2.9","  3.4","  9.2",""
"MEASG","REGC06","C_Population","2021","  29.5"," 3.5","  26.0","  33.0",""
"MEASG","REGC06","D_Proportion_diff","2021"," 4.9","12.3"," -7.4","17.2",""
"MEASG","REGC06","E_Number_diff","2021"," 0.9"," 3.9"," -3.0"," 4.9",""
"MEASG","REGC07","A_Proportion","2021","21.3","5.5","15.8","26.8",""
"MEASG","REGC07","B_Number","2021"," 13.0"," 3.6","  9.3"," 16.6",""
"MEASG","REGC07","C_Population","2021","  60.9"," 4.6","  56.4","  65.5",""
